"","state_abbreviation","county_name","release_year.x","smoke15","release_year.y","smoke20"
"1376","MN","lac_qui_parle_county",2015,NA,2020,0.1339321917
"1377","MN","lake_county",2015,0.186,2020,0.1380463629
"1378","MN","lake_of_the_woods_county",2015,NA,2020,0.1470340411
"1379","MN","le_sueur_county",2015,0.131,2020,0.1367789554
"1380","MN","lincoln_county",2015,0.208,2020,0.1381872844
"1381","MN","lyon_county",2015,0.181,2020,0.1450652359
"1382","MN","mcleod_county",2015,0.135,2020,0.1374417035
"1383","MN","mahnomen_county",2015,0.354,2020,0.2517680367
"1384","MN","marshall_county",2015,NA,2020,0.1391320979
"1385","MN","martin_county",2015,0.183,2020,0.1374482086
"1386","MN","meeker_county",2015,0.212,2020,0.1413811334
"1387","MN","mille_lacs_county",2015,0.254,2020,0.1801955911
"1388","MN","morrison_county",2015,0.209,2020,0.1535348185
"1389","MN","mower_county",2015,0.144,2020,0.1514974134
"1390","MN","murray_county",2015,NA,2020,0.1380123919
"1391","MN","nicollet_county",2015,0.066,2020,0.1385625096
"1392","MN","nobles_county",2015,0.095,2020,0.1443651373
"1393","MN","norman_county",2015,0.194,2020,0.1513200496
"1394","MN","olmsted_county",2015,0.115,2020,0.1213023824
"1395","MN","otter_tail_county",2015,0.17,2020,0.1297041371
"1396","MN","pennington_county",2015,0.189,2020,0.1443809715
"1397","MN","pine_county",2015,0.186,2020,0.2011723559
"1398","MN","pipestone_county",2015,NA,2020,0.152140506
"1399","MN","polk_county",2015,0.235,2020,0.151962094
"1400","MN","pope_county",2015,0.15,2020,0.1406902543
"1401","MN","ramsey_county",2015,0.145,2020,0.1364929855
"1402","MN","red_lake_county",2015,NA,2020,0.1455390925
"1403","MN","redwood_county",2015,0.188,2020,0.1504129502
"1404","MN","renville_county",2015,0.147,2020,0.1435061533
"1405","MN","rice_county",2015,0.103,2020,0.1471485311
"1406","MN","rock_county",2015,NA,2020,0.1417370183
"1407","MN","roseau_county",2015,0.105,2020,0.1507497289
"1408","MN","st._louis_county",2015,0.221,2020,0.1671538279
"1409","MN","scott_county",2015,0.132,2020,0.1205193615
"1410","MN","sherburne_county",2015,0.238,2020,0.1514545045
"1411","MN","sibley_county",2015,NA,2020,0.1409915883
"1412","MN","stearns_county",2015,0.136,2020,0.1463196423
"1413","MN","steele_county",2015,0.141,2020,0.141695177
"1414","MN","stevens_county",2015,NA,2020,0.1432378017
"1415","MN","swift_county",2015,0.239,2020,0.1521112605
"1416","MN","todd_county",2015,0.152,2020,0.145563027
"1417","MN","traverse_county",2015,NA,2020,0.1455775889
"1418","MN","wabasha_county",2015,0.143,2020,0.1404510274
"1419","MN","wadena_county",2015,NA,2020,0.1598467716
"1420","MN","waseca_county",2015,NA,2020,0.1469762092
"1421","MN","washington_county",2015,0.154,2020,0.1130941673
"1422","MN","watonwan_county",2015,NA,2020,0.1532717929
"1423","MN","wilkin_county",2015,NA,2020,0.1477916831
"1424","MN","winona_county",2015,0.152,2020,0.1494019431
"1425","MN","wright_county",2015,0.16,2020,0.1471159998
"1426","MN","yellow_medicine_county",2015,0.299,2020,0.1516388842
"1427","MS","mississippi",2015,0.232,2020,0.2218639774
"1428","MS","adams_county",2015,0.23,2020,0.2220616181
"1429","MS","alcorn_county",2015,0.23,2020,0.1902484156
"1430","MS","amite_county",2015,0.269,2020,0.1869333547
"1431","MS","attala_county",2015,0.2,2020,0.193849171
"1432","MS","benton_county",2015,0.256,2020,0.1833024885
"1433","MS","bolivar_county",2015,0.216,2020,0.2474681442
"1434","MS","calhoun_county",2015,0.236,2020,0.1988725961
"1435","MS","carroll_county",2015,0.227,2020,0.1562934094
"1436","MS","chickasaw_county",2015,0.211,2020,0.2080817266
"1437","MS","choctaw_county",2015,0.164,2020,0.1881345009
"1438","MS","claiborne_county",2015,0.175,2020,0.2547524132
"1439","MS","clarke_county",2015,0.189,2020,0.1750845599
"1440","MS","clay_county",2015,0.251,2020,0.2147743953
"1441","MS","coahoma_county",2015,0.233,2020,0.2535886079
"1442","MS","copiah_county",2015,0.263,2020,0.1958273565
"1443","MS","covington_county",2015,0.259,2020,0.2017816802
"1444","MS","desoto_county",2015,0.234,2020,0.1531717083
"1445","MS","forrest_county",2015,0.234,2020,0.1872975982
"1446","MS","franklin_county",2015,0.27,2020,0.1831493581
"1447","MS","george_county",2015,0.233,2020,0.1718206937
"1448","MS","greene_county",2015,0.261,2020,0.1680045597
"1449","MS","grenada_county",2015,0.277,2020,0.1980867908
"1450","MS","hancock_county",2015,0.228,2020,0.1840440167
"1451","MS","harrison_county",2015,0.27,2020,0.2167863045
"1452","MS","hinds_county",2015,0.213,2020,0.1885415961
"1453","MS","holmes_county",2015,0.267,2020,0.2777525316
"1454","MS","humphreys_county",2015,0.185,2020,0.2566835241
"1455","MS","issaquena_county",2015,NA,2020,0.272238549
"1456","MS","itawamba_county",2015,0.277,2020,0.1905032208
"1457","MS","jackson_county",2015,0.266,2020,0.1919337123
"1458","MS","jasper_county",2015,0.137,2020,0.19368615
"1459","MS","jefferson_county",2015,0.171,2020,0.2653802863
"1460","MS","jefferson_davis_county",2015,0.275,2020,0.2457765651
"1461","MS","jones_county",2015,0.211,2020,0.188023588
"1462","MS","kemper_county",2015,0.27,2020,0.2271281719
"1463","MS","lafayette_county",2015,0.164,2020,0.1759089099
"1464","MS","lamar_county",2015,0.176,2020,0.1688335727
"1465","MS","lauderdale_county",2015,0.223,2020,0.1977614016
"1466","MS","lawrence_county",2015,0.292,2020,0.1958383891
"1467","MS","leake_county",2015,0.267,2020,0.211860763
"1468","MS","lee_county",2015,0.23,2020,0.1849426515
"1469","MS","leflore_county",2015,0.23,2020,0.2392784495
"1470","MS","lincoln_county",2015,0.222,2020,0.2015685324
"1471","MS","lowndes_county",2015,0.254,2020,0.1732528012
"1472","MS","madison_county",2015,0.136,2020,0.1472905596
"1473","MS","marion_county",2015,0.26,2020,0.1988424135
"1474","MS","marshall_county",2015,0.306,2020,0.1856689728
"1475","MS","monroe_county",2015,0.232,2020,0.1846112091
"1476","MS","montgomery_county",2015,0.19,2020,0.189710234
"1477","MS","neshoba_county",2015,0.27,2020,0.2221583779
"1478","MS","newton_county",2015,0.246,2020,0.1997028453
"1479","MS","noxubee_county",2015,0.136,2020,0.2183687476
"1480","MS","oktibbeha_county",2015,0.157,2020,0.1905886659
"1481","MS","panola_county",2015,0.241,2020,0.2139345893
"1482","MS","pearl_river_county",2015,0.298,2020,0.1874221811
"1483","MS","perry_county",2015,0.242,2020,0.20469624
"1484","MS","pike_county",2015,0.274,2020,0.2261089576
"1485","MS","pontotoc_county",2015,0.249,2020,0.1831342576
"1486","MS","prentiss_county",2015,0.241,2020,0.2114293583
"1487","MS","quitman_county",2015,0.29,2020,0.2600465327
"1488","MS","rankin_county",2015,0.203,2020,0.1559652716
"1489","MS","scott_county",2015,0.235,2020,0.2147214344
"1490","MS","sharkey_county",2015,NA,2020,0.2351651828
"1491","MS","simpson_county",2015,0.232,2020,0.2059020703
"1492","MS","smith_county",2015,0.166,2020,0.1823931174
"1493","MS","stone_county",2015,0.242,2020,0.1754279171
"1494","MS","sunflower_county",2015,0.207,2020,0.2450664815
"1495","MS","tallahatchie_county",2015,0.197,2020,0.2229306955
"1496","MS","tate_county",2015,0.238,2020,0.1769525208
"1497","MS","tippah_county",2015,0.251,2020,0.1927270167
"1498","MS","tishomingo_county",2015,0.202,2020,0.1840760414
"1499","MS","tunica_county",2015,0.27,2020,0.2247655974
"1500","MS","union_county",2015,0.304,2020,0.1726868552
"1501","MS","walthall_county",2015,0.201,2020,0.2003374513
"1502","MS","warren_county",2015,0.258,2020,0.2043317141
"1503","MS","washington_county",2015,0.237,2020,0.2051553757
"1504","MS","wayne_county",2015,0.182,2020,0.1918712562
"1505","MS","webster_county",2015,0.229,2020,0.1912523818
"1506","MS","wilkinson_county",2015,0.226,2020,0.2453197562
"1507","MS","winston_county",2015,0.203,2020,0.2029697997
"1508","MS","yalobusha_county",2015,0.224,2020,0.20193569
"1509","MS","yazoo_county",2015,0.245,2020,0.2450964546
"1510","MO","missouri",2015,0.226,2020,0.2077499287
"1511","MO","adair_county",2015,0.263,2020,0.2052884319
"1512","MO","andrew_county",2015,0.215,2020,0.1823372316
"1513","MO","atchison_county",2015,0.254,2020,0.1792470635
"1514","MO","audrain_county",2015,0.29,2020,0.206655446
"1515","MO","barry_county",2015,0.309,2020,0.2151443394
"1516","MO","barton_county",2015,NA,2020,0.203953208
"1517","MO","bates_county",2015,0.259,2020,0.199353647
"1518","MO","benton_county",2015,0.206,2020,0.1950043529
"1519","MO","bollinger_county",2015,0.245,2020,0.2067041982
"1520","MO","boone_county",2015,0.182,2020,0.1852099917
"1521","MO","buchanan_county",2015,0.268,2020,0.2182687669
"1522","MO","butler_county",2015,0.34,2020,0.2240430501
"1523","MO","caldwell_county",2015,0.197,2020,0.2047410507
"1524","MO","callaway_county",2015,0.298,2020,0.1817104277
"1525","MO","camden_county",2015,0.309,2020,0.1765021983
"1526","MO","cape_girardeau_county",2015,0.201,2020,0.1828698703
"1527","MO","carroll_county",2015,0.209,2020,0.1985726415
"1528","MO","carter_county",2015,NA,2020,0.2082280052
"1529","MO","cass_county",2015,0.226,2020,0.1685906274
"1530","MO","cedar_county",2015,NA,2020,0.2251925033
"1531","MO","chariton_county",2015,0.122,2020,0.1942922965
"1532","MO","christian_county",2015,0.209,2020,0.1851559859
"1533","MO","clark_county",2015,0.234,2020,0.201257492
"1534","MO","clay_county",2015,0.21,2020,0.1589509277
"1535","MO","clinton_county",2015,0.197,2020,0.1846007774
"1536","MO","cole_county",2015,0.18,2020,0.181544757
"1537","MO","cooper_county",2015,0.316,2020,0.1934786561
"1538","MO","crawford_county",2015,0.399,2020,0.2291994905
"1539","MO","dade_county",2015,NA,2020,0.2131746644
"1540","MO","dallas_county",2015,0.27,2020,0.2041006191
"1541","MO","daviess_county",2015,0.189,2020,0.2037434984
"1542","MO","dekalb_county",2015,0.205,2020,0.2037000034
"1543","MO","dent_county",2015,0.351,2020,0.2208857298
"1544","MO","douglas_county",2015,0.264,2020,0.2218645698
"1545","MO","dunklin_county",2015,0.311,2020,0.2576735325
"1546","MO","franklin_county",2015,0.271,2020,0.1865849698
"1547","MO","gasconade_county",2015,0.264,2020,0.1845202507
"1548","MO","gentry_county",2015,0.194,2020,0.1899351958
"1549","MO","greene_county",2015,0.205,2020,0.195064008
"1550","MO","grundy_county",2015,0.244,2020,0.1985745345
"1551","MO","harrison_county",2015,0.305,2020,0.20914508
"1552","MO","henry_county",2015,0.265,2020,0.2060382
"1553","MO","hickory_county",2015,0.296,2020,0.2041709364
"1554","MO","holt_county",2015,NA,2020,0.1865092463
"1555","MO","howard_county",2015,0.36,2020,0.1962865553
"1556","MO","howell_county",2015,0.266,2020,0.2189545888
"1557","MO","iron_county",2015,0.413,2020,0.2200096996
"1558","MO","jackson_county",2015,0.219,2020,0.2005158693
"1559","MO","jasper_county",2015,0.203,2020,0.191765551
"1560","MO","jefferson_county",2015,0.276,2020,0.188276909
"1561","MO","johnson_county",2015,0.179,2020,0.2000215289
"1562","MO","knox_county",2015,NA,2020,0.1938140611
"1563","MO","laclede_county",2015,0.259,2020,0.2187336575
"1564","MO","lafayette_county",2015,0.232,2020,0.1866729143
"1565","MO","lawrence_county",2015,0.273,2020,0.2112511451
"1566","MO","lewis_county",2015,0.231,2020,0.1961946881
"1567","MO","lincoln_county",2015,0.341,2020,0.206029638
"1568","MO","linn_county",2015,0.263,2020,0.2044679123
"1569","MO","livingston_county",2015,0.199,2020,0.1975383711
"1570","MO","mcdonald_county",2015,0.337,2020,0.2304237367
"1571","MO","macon_county",2015,0.183,2020,0.1963345027
"1572","MO","madison_county",2015,0.385,2020,0.2176786794
"1573","MO","maries_county",2015,NA,2020,0.198907019
"1574","MO","marion_county",2015,0.237,2020,0.2039553503
"1575","MO","mercer_county",2015,0.279,2020,0.2013636756
"1576","MO","miller_county",2015,0.276,2020,0.2027778379
"1577","MO","mississippi_county",2015,0.242,2020,0.2705096801
"1578","MO","moniteau_county",2015,NA,2020,0.1857453463
"1579","MO","monroe_county",2015,0.256,2020,0.1806393259
"1580","MO","montgomery_county",2015,0.281,2020,0.2073084151
"1581","MO","morgan_county",2015,0.35,2020,0.2178167502
"1582","MO","new_madrid_county",2015,0.267,2020,0.2522816015
"1583","MO","newton_county",2015,0.176,2020,0.201383502
"1584","MO","nodaway_county",2015,0.147,2020,0.2010424766
"1585","MO","oregon_county",2015,0.228,2020,0.2163162119
"1586","MO","osage_county",2015,0.121,2020,0.1744780122
"1587","MO","ozark_county",2015,NA,2020,0.2237937388
"1588","MO","pemiscot_county",2015,0.331,2020,0.2501550294
"1589","MO","perry_county",2015,0.164,2020,0.1917880296
